WEEK END DATE,VESSEL ID,NAME,AREA,GEAR,TARGET,HALIBUT,HERRING,RED KING CRAB,OTHER KING CRAB,BAIRDI TANNER,OTHER TANNER,CHINOOK,NON-CHINOOK,SAMPLED HAULS
1/22/22,4593,VIEKODA BAY,BSAI,POT,Pacific Cod,0,0,0,0,11.212,0.273,0,0,1
1/22/22,4598,ALASKAN LEADER,BSAI,HAL,Pacific Cod,1.233,0,0,0,0.173,0.118,0,0,8
1/22/22,4769,KEVLEEN K,BSAI,POT,Pacific Cod,0,0,0,0,0.778,0.376,0,0,10
1/22/22,5382,CAPE CAUTION,BSAI,POT,Pacific Cod,0,0,0.797,0,4.161,1.225,0,0,9
1/22/22,5417,ENTRANCE POINT,BSAI,POT,Pacific Cod,0.093,0,0,0,0.048,0,0,0,28
1/22/22,5474,SUMMER BAY,BSAI,POT,Pacific Cod,0,0,0,0,0.122,0.061,0,0,24
1/22/22,5717,VALIANT,BSAI,POT,Pacific Cod,0,0,0,0,8.431,0,0,0,1
1/22/22,6191,NORDIC MARINER,BSAI,POT,Pacific Cod,0,0,0,0,0,0,0,0,11
1/22/22,6323,BRISTOL LEADER,BSAI,HAL,Pacific Cod,7.78,0,0,0,0.078,0.38,0,0,2
1/22/22,30102,NORTHERN ENDURANCE,BSAI,POT,Pacific Cod,2.317,0,0,0,0,0,0,0,4
1/22/22,33470,ARCTIC PROWLER,BSAI,HAL,Pacific Cod,2.617,0,0,0,0,0,0,0,2
1/22/22,34017,ARAHO,BSAI,NPT,Bottom Pollock,0,0,0,0,1.937,0,0,0,3
1/22/22,34017,ARAHO,BSAI,NPT,Yellowfin Sole,0,0.007,0,0,0,0,0,0,4
1/22/22,34249,SEAFREEZE AMERICA,BSAI,NPT,Atka Mackerel,1.9,0,0,0,0,0,0,0,11
1/22/22,35424,ALEUTIAN ENDURANCE,BSAI,POT,Pacific Cod,12.315,0,0,0,0,0,0,0,8
1/29/22,208,NORTHERN DEFENDER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,6
1/29/22,236,ROYAL ATLANTIC,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,5
1/29/22,372,U S  LIBERATOR,BSAI,HAL,Pacific Cod,9.992,0,0,0,0,0.202,0,0,7
1/29/22,425,ALASKAN DEFENDER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,5
1/29/22,661,NORTHERN GLACIER,BSAI,NPT,Atka Mackerel,0.014,0,0,0,0,0,0,0,13
1/29/22,825,WALTER N,GOA,PTR,Bottom Pollock,0,0,0,0,0,0,0,0,1
1/29/22,1193,BAY ISLANDER,GOA,PTR,Bottom Pollock,0,0,0,0,0,0,4,0,2
1/29/22,1222,VIKING,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,6
1/29/22,1318,GLADIATOR,BSAI,PTR,Midwater Pollock,1.971,0,0,0,0,0,0,0,4
1/29/22,1650,WESTWARD I,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,4
1/29/22,1879,AMERICAN NO I,BSAI,NPT,Yellowfin Sole,0.69,0,0,0,0.154,0.683,0,0,16
1/29/22,1996,KATIE ANN,BSAI,NPT,Yellowfin Sole,2.231,0,0,0,0,0,0,0,12
1/29/22,2047,BERING DEFENDER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,7
1/29/22,2110,CAPE HORN,BSAI,NPT,Yellowfin Sole,0.874,0,0,0,0.622,2.11,0,0,13
1/29/22,2134,OCEAN PEACE,BSAI,NPT,Yellowfin Sole,2.062,0,0,0,2.799,4.123,0,0,20
1/29/22,2733,SEAFREEZE ALASKA,BSAI,NPT,Atka Mackerel,4.058,0,0,0.156,0,0,39,0,41
1/29/22,2781,PACIFIC STAR,GOA,PTR,Bottom Pollock,0,0,0,0,0,0,0,0,1
1/29/22,2800,US INTREPID,BSAI,NPT,Yellowfin Sole,1.929,0,0,0,0.326,4.429,0,0,13
1/29/22,2833,ALASKA MIST,BSAI,HAL,Pacific Cod,12.296,0,0,0,0,0.038,0,0,9
1/29/22,2841,ARCTIC LADY,BSAI,POT,Pacific Cod,0,0,0.496,0,0.372,0.062,0,0,1
1/29/22,2943,ARCTIC STORM,BSAI,PTR,Midwater Pollock,0.291,0.001,0,0,0,0,20,0,28
1/29/22,3002,NORTHWEST EXPLORER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,5
1/29/22,3010,PACIFIC EXPLORER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,4
1/29/22,3011,OCEAN EXPLORER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,9
1/29/22,3245,SEATTLE ENTERPRISE,BSAI,PTR,Midwater Pollock,0.314,0.001,0,0,0,0,8,0,22
1/29/22,3261,NORTHERN EAGLE,BSAI,PTR,Midwater Pollock,0.119,0,0,0,0,0,20,0,19
1/29/22,3369,UNIMAK,BSAI,NPT,Yellowfin Sole,2.404,0,0,0,2.209,3.125,0,0,11
1/29/22,3396,ARCTIC FJORD,BSAI,PTR,Midwater Pollock,0.881,0,0,0,0,0,11,0,20
1/29/22,3412,COMMITMENT,BSAI,POT,Pacific Cod,0,0,0,0,0,0,0,0,12
1/29/22,3414,STARBOUND,BSAI,PTR,Midwater Pollock,0.494,0,0,0,0,0,20,0,17
1/29/22,3442,OCEAN ROVER,BSAI,PTR,Midwater Pollock,1.287,0,0,0,0,0,26,0,20
1/29/22,3671,KODIAK ENTERPRISE,BSAI,PTR,Midwater Pollock,5.5,0,0,0,0,0,2,0,6
1/29/22,3672,FRONTIER MARINER,BSAI,HAL,Pacific Cod,11.677,0,0,0,0.182,0.345,0,0,8
1/29/22,3673,FRONTIER SPIRIT,BSAI,HAL,Pacific Cod,56.571,0,0,0,0.018,0.059,0,0,8
1/29/22,3681,AMERICAN DYNASTY,BSAI,PTR,Midwater Pollock,1.949,0,0,0,0,0,8,0,13
1/29/22,3694,ARICA,BSAI,NPT,Yellowfin Sole,0.509,0,0,0,0.284,0.723,0,0,7
1/29/22,3794,ALASKA OCEAN,BSAI,PTR,Midwater Pollock,0.442,0,0,0,0,0,21,2,32
1/29/22,3800,CAITLIN ANN,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,5
1/29/22,3835,SEAFISHER,BSAI,NPT,Yellowfin Sole,0.653,0,0,0,1.585,8.602,0,0,6
1/29/22,3870,ISLAND ENTERPRISE,BSAI,PTR,Midwater Pollock,0.868,0,0,0,0,0,8,0,25
1/29/22,3896,NORTHERN JAEGER,BSAI,PTR,Bottom Pollock,0,0.207,0,0,0,0,0,0,1
1/29/22,3896,NORTHERN JAEGER,BSAI,PTR,Midwater Pollock,0.37,0,0,0,0,0,12,0,26
1/29/22,3996,MAJESTY,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,5
1/29/22,4037,NICHOLE,GOA,PTR,Bottom Pollock,0,0,0,0,0,0,0,0,1
1/29/22,4055,AMERICAN TRIUMPH,BSAI,PTR,Midwater Pollock,0.973,0,0,0,0,0,18,0,23
1/29/22,4063,NORTHERN HAWK,BSAI,PTR,Midwater Pollock,0.471,0,0,0,0,0,9,0,17
1/29/22,4092,CONSTELLATION,BSAI,NPT,Yellowfin Sole,2.122,0,0,0,0.478,2.621,0,0,9
1/29/22,4102,ALEUTIAN LADY,BSAI,POT,Pacific Cod,0.139,0,0.086,0,2.952,7.137,0,0,8
1/29/22,4194,PACIFIC PRINCE,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,6
1/29/22,4450,FRONTIER EXPLORER,BSAI,HAL,Pacific Cod,37.593,0,0,0,0.054,0.2,0,0,5
1/29/22,4463,CLIPPER EPIC,BSAI,HAL,Pacific Cod,0.84,0,0,0,0,0.153,0,0,2
1/29/22,4578,SIBERIAN SEA,BSAI,HAL,Pacific Cod,1.956,0,0,0,0.057,0.067,0,0,4
1/29/22,4598,ALASKAN LEADER,BSAI,HAL,Pacific Cod,1.717,0,0,0,0,0.152,0,0,3
1/29/22,4635,DEFENDER,BSAI,NPT,Arrowtooth Flounder,25.298,0,0,0,0,0,0,0,2
1/29/22,4635,DEFENDER,BSAI,NPT,Yellowfin Sole,2.336,0,0,0,1.434,2.063,0,0,9
1/29/22,5417,ENTRANCE POINT,BSAI,POT,Pacific Cod,0,0,0,0,0.613,0,0,0,1
1/29/22,5822,ENTERPRISE,BSAI,NPT,Yellowfin Sole,1.547,0,0,0,2.943,4.334,0,0,10
1/29/22,6323,BRISTOL LEADER,BSAI,HAL,Pacific Cod,4.312,0,0,0,0.176,0.095,0,0,4
1/29/22,7161,ALEUTIAN SABLE,BSAI,POT,Pacific Cod,0,0.048,0,0,2.377,1.132,0,0,8
1/29/22,25961,DOMINION,GOA,POT,Pacific Cod,0,0,0,0,225.357,0,0,0,1
1/29/22,30102,NORTHERN ENDURANCE,BSAI,POT,Pacific Cod,1.418,0,0,0,0,0,0,0,1
1/29/22,31729,ICY MIST,GOA,POT,Pacific Cod,0,0,0,0,0.789,0,0,0,13
1/29/22,33305,ADAMANT,GOA,POT,Pacific Cod,0,0,0,0,0,0,0,0,9
1/29/22,33363,ISLE DOMINATOR,GOA,POT,Pacific Cod,0,0,0,0,0,0,0,0,17
1/29/22,33470,ARCTIC PROWLER,BSAI,HAL,Pacific Cod,0.387,0,0,0,0,0.167,0,0,2
1/29/22,33932,VIGILANT,BSAI,POT,Pacific Cod,0,0,0,0,0,0,0,0,3
1/29/22,34017,ARAHO,BSAI,NPT,Yellowfin Sole,1.683,0,0,0,1.066,2.301,0,0,15
1/29/22,34249,SEAFREEZE AMERICA,BSAI,NPT,Atka Mackerel,0.174,0,0,0,0,0,0,0,23
1/29/22,34249,SEAFREEZE AMERICA,BSAI,NPT,Rockfish,0,0,0,0,0,0,0,0,2
1/29/22,34615,FV FLICKA,BSAI,HAL,Pacific Cod,7.568,0,0,0,0.419,0.091,0,0,7
1/29/22,34732,NORTH STAR,BSAI,NPT,Yellowfin Sole,3.241,0,0,0,1.172,5.263,0,0,12
1/29/22,34939,EVIE GRACE,GOA,PTR,Midwater Pollock,0,0,0,0,0,0,22,0,1
1/29/22,34969,FV AMERICAS FINEST,BSAI,NPT,Yellowfin Sole,5.133,0,0,0,0.87,0.409,0,0,6
1/29/22,35424,ALEUTIAN ENDURANCE,BSAI,POT,Pacific Cod,21.586,0,0,0,0,0,0,0,7
2/5/22,208,NORTHERN DEFENDER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,4
2/5/22,236,ROYAL ATLANTIC,BSAI,PTR,Midwater Pollock,0.714,0,0,0,0,0,0,0,6
2/5/22,372,U S  LIBERATOR,BSAI,HAL,Pacific Cod,3.554,0,0,0,0,0,0,0,1
2/5/22,405,TOPAZ,GOA,PTR,Bottom Pollock,0,0,0,0,0,0,56,0,1
2/5/22,425,ALASKAN DEFENDER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,1
2/5/22,511,GREAT PACIFIC,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,5
2/5/22,515,ALASKA ROSE,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,7
2/5/22,533,ARCTURUS,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
2/5/22,661,NORTHERN GLACIER,BSAI,NPT,Atka Mackerel,0,0,0,0,0,0,73,0,32
2/5/22,825,WALTER N,GOA,NPT,Bottom Pollock,0,0,0,0,0,0,0,0,1
2/5/22,825,WALTER N,GOA,PTR,Bottom Pollock,0,0,0,0,0,0,1,0,2
2/5/22,1191,MARATHON,GOA,PTR,Bottom Pollock,0,0,0,0,0,0,2,1,3
2/5/22,1193,BAY ISLANDER,GOA,PTR,Bottom Pollock,0,0,0,0,0,0,8,0,3
2/5/22,1222,VIKING,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,6
2/5/22,1318,GLADIATOR,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,6
2/5/22,1650,WESTWARD I,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,5
2/5/22,1879,AMERICAN NO I,BSAI,NPT,Rock Sole,18.501,0,0,0,0.192,0,0,0,35
2/5/22,1996,KATIE ANN,BSAI,NPT,Yellowfin Sole,10.762,0,0,0,1.147,0.538,0,0,27
2/5/22,2047,BERING DEFENDER,BSAI,PTR,Midwater Pollock,0,0.037,0,0,0,0,0,0,9
2/5/22,2110,CAPE HORN,BSAI,NPT,Rock Sole,7.972,0,0,0,0,0,0,0,12
2/5/22,2110,CAPE HORN,BSAI,NPT,Yellowfin Sole,3.5,0,0,0,0,5.187,0,0,6
2/5/22,2134,OCEAN PEACE,BSAI,NPT,Yellowfin Sole,5.078,0.017,0,0,0.688,0,0,0,15
2/5/22,2733,SEAFREEZE ALASKA,BSAI,NPT,Atka Mackerel,4.678,0,0,0,0,0,0,0,19
2/5/22,2800,US INTREPID,BSAI,NPT,Yellowfin Sole,10.395,0,0,0,4.068,5.707,0,0,26
2/5/22,2833,ALASKA MIST,BSAI,HAL,Pacific Cod,10.031,0.021,0,0,0,0.075,0,0,12
2/5/22,2943,ARCTIC STORM,BSAI,PTR,Midwater Pollock,0.452,0.002,0,0,0,0,13,0,12
2/5/22,3002,NORTHWEST EXPLORER,BSAI,PTR,Bottom Pollock,1.097,0,0,0,0,0,0,0,4
2/5/22,3002,NORTHWEST EXPLORER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
2/5/22,3010,PACIFIC EXPLORER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,6
2/5/22,3011,OCEAN EXPLORER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,7
2/5/22,3245,SEATTLE ENTERPRISE,BSAI,PTR,Midwater Pollock,0.452,0.001,0,0,0,0,24,0,16
2/5/22,3261,NORTHERN EAGLE,BSAI,PTR,Midwater Pollock,0.297,0.001,0,0,0.001,0,13,0,17
2/5/22,3357,PHOENIX,BSAI,PTR,Midwater Pollock,0.248,0.001,0,0,0,0,16,0,35
2/5/22,3369,UNIMAK,BSAI,NPT,Yellowfin Sole,4.068,0,0,0,2.988,3.758,0,0,21
2/5/22,3396,ARCTIC FJORD,BSAI,PTR,Midwater Pollock,0.928,0,0,0,0,0,11,0,30
2/5/22,3414,STARBOUND,BSAI,PTR,Midwater Pollock,0.89,0.001,0,0,0,0,9,0,16
2/5/22,3423,ALASKA WARRIOR,BSAI,NPT,Yellowfin Sole,5.064,0,0,0,0.727,0.692,0,0,25
2/5/22,3442,OCEAN ROVER,BSAI,PTR,Bottom Pollock,1.965,0,0,0,0,0,3,0,5
2/5/22,3442,OCEAN ROVER,BSAI,PTR,Midwater Pollock,2.069,0.001,0,0,0,0,7,0,15
2/5/22,3671,KODIAK ENTERPRISE,BSAI,PTR,Midwater Pollock,0.682,0.001,0,0,0,0,19,0,19
2/5/22,3672,FRONTIER MARINER,BSAI,HAL,Pacific Cod,6.818,0,0,0,0.027,0.163,0,0,5
2/5/22,3673,FRONTIER SPIRIT,BSAI,HAL,Pacific Cod,17.34,0,0,0,0.076,0.177,0,0,3
2/5/22,3681,AMERICAN DYNASTY,BSAI,PTR,Midwater Pollock,2.056,0,0,0,0,0,17,0,18
2/5/22,3694,ARICA,BSAI,NPT,Yellowfin Sole,7.521,0,0,0,1.474,3.164,0,0,23
2/5/22,3713,KAREN EVICH,GOA,NPT,Pacific Cod,3.793,0,0,0,0,0,0,0,4
2/5/22,3794,ALASKA OCEAN,BSAI,PTR,Midwater Pollock,0.608,0,0,0,0,0,17,0,18
2/5/22,3800,CAITLIN ANN,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,4
2/5/22,3835,SEAFISHER,BSAI,NPT,Yellowfin Sole,5.293,0,0,0,3.134,3.272,0,0,38
2/5/22,3870,ISLAND ENTERPRISE,BSAI,PTR,Midwater Pollock,1.392,0,0,0,0,0,4,0,11
2/5/22,3896,NORTHERN JAEGER,BSAI,PTR,Midwater Pollock,0.249,0,0,0,0,0,16,0,15
2/5/22,3996,MAJESTY,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,5
2/5/22,4037,NICHOLE,GOA,NPT,Bottom Pollock,8.681,0,0,0,0,0,2,0,2
2/5/22,4037,NICHOLE,GOA,PTR,Bottom Pollock,0,0,0,0,0,0,2,0,1
2/5/22,4055,AMERICAN TRIUMPH,BSAI,PTR,Midwater Pollock,0.993,0.001,0,0,0,0,11,0,16
2/5/22,4063,NORTHERN HAWK,BSAI,PTR,Midwater Pollock,0.933,0,0,0,0,0,4,0,16
2/5/22,4092,CONSTELLATION,BSAI,NPT,Yellowfin Sole,7.132,0,0,0,3.191,10.28,0,0,20
2/5/22,4102,ALEUTIAN LADY,BSAI,POT,Pacific Cod,0,0,0.031,0,2.166,3.112,0,0,17
2/5/22,4111,EXCELLENCE,BSAI,PTR,Midwater Pollock,0.169,0.003,0,0,0,0,10,0,43
2/5/22,4194,PACIFIC PRINCE,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
2/5/22,4450,FRONTIER EXPLORER,BSAI,HAL,Pacific Cod,16.804,0,0,0,0,0.053,0,0,6
2/5/22,4463,CLIPPER EPIC,BSAI,HAL,Pacific Cod,2.669,0,0,0,0.495,0.394,0,0,5
2/5/22,4521,MARAUDER,GOA,NPT,Pacific Cod,0,0,0,0,0,0,0,0,4
2/5/22,4533,BEAUTY BAY,BSAI,HAL,Pacific Cod,7.319,0,0,0,0.572,0,0,0,1
2/5/22,4578,SIBERIAN SEA,BSAI,HAL,Pacific Cod,5.196,0,0,0,0,0.224,0,0,3
2/5/22,4598,ALASKAN LEADER,BSAI,HAL,Pacific Cod,1.31,0,0,0,0.324,0.203,0,0,2
2/5/22,4620,CHELSEA K,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
2/5/22,4635,DEFENDER,BSAI,NPT,Yellowfin Sole,7.559,0,0,0,1.883,1.184,0,0,10
2/5/22,5242,SINAI,GOA,HAL,Pacific Cod,0,0,0,0,0,0,0,0,3
2/5/22,5822,ENTERPRISE,BSAI,NPT,Yellowfin Sole,3.767,0,0,0,1.738,3.048,0,0,13
2/5/22,6323,BRISTOL LEADER,BSAI,HAL,Pacific Cod,22.423,0,0,0,0,0.583,0,0,1
2/5/22,7161,ALEUTIAN SABLE,BSAI,POT,Pacific Cod,0,0,0,0,7.782,1.226,0,0,14
2/5/22,26728,OCEAN INVICTUS,GOA,PTR,Midwater Pollock,0,0,0,0,0,0,5,0,2
2/5/22,31729,ICY MIST,GOA,POT,Pacific Cod,2.11,0,0,0,1.079,0,0,0,3
2/5/22,33470,ARCTIC PROWLER,BSAI,HAL,Pacific Cod,0.577,0,0,0,0.057,0.932,0,0,2
2/5/22,34017,ARAHO,BSAI,NPT,Yellowfin Sole,2.042,0,0,0,2.554,4.281,0,0,23
2/5/22,34249,SEAFREEZE AMERICA,BSAI,NPT,Atka Mackerel,0,0,0,0,0,0,0,0,14
2/5/22,34249,SEAFREEZE AMERICA,BSAI,NPT,Rockfish,2.591,0,0,0,0,0,0,0,7
2/5/22,34615,FV FLICKA,BSAI,HAL,Pacific Cod,3.241,0,0,0,0.358,0.171,0,0,2
2/5/22,34732,NORTH STAR,BSAI,NPT,Yellowfin Sole,5.171,0,0,0,2.186,7.135,0,0,20
2/5/22,34939,EVIE GRACE,GOA,PTR,Midwater Pollock,0,0,0,0,0,0,106,0,3
2/5/22,34969,FV AMERICAS FINEST,BSAI,NPT,Yellowfin Sole,3.226,0,0,0,2.561,3.237,0,0,31
2/12/22,236,ROYAL ATLANTIC,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
2/12/22,251,SUNSET BAY,BSAI,NPT,Pacific Cod,16.513,0,0,0,0,0,0,0,4
2/12/22,372,U S  LIBERATOR,BSAI,HAL,Pacific Cod,2.241,0,0,0,0,0,0,0,6
2/12/22,405,TOPAZ,GOA,NPT,Bottom Pollock,119.794,0,0,0,9.306,0,12,0,1
2/12/22,411,DOMINATOR,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,5
2/12/22,417,STARWARD,BSAI,NPT,Pacific Cod,7.557,0,0,0,0,0,0,0,2
2/12/22,425,ALASKAN DEFENDER,BSAI,PTR,Bottom Pollock,0,0,0,0,0,0,0,0,1
2/12/22,425,ALASKAN DEFENDER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
